No.,jointName,dimension,rotMtx_00,rotMtx_01,rotMtx_02,rotMtx_10,rotMtx_11,rotMtx_12,rotMtx_20,rotMtx_21,rotMtx_22
2,arm_L_wirst_ik_bind,9,-0.8978209216610746,0.27909423617023676,-0.34062295865694575,-0.42004795213599755,-0.7749950150903835,0.4721678139087965,-0.1322017796174246,0.5670001180966446,0.8130397010874542
0,arm_L_elbow_ik_bind,9,0.3188343985769331,0.0,0.9478104379484779,-0.0,1.0,0.0,-0.9478104379484779,-0.0,0.3188343985769331
1,arm_L_humerus_ik_bind,9,0.7339314467836963,-0.26304026231924893,-0.6262223661136762,0.6745705216136948,0.1745470439163963,0.7172781474643399,-0.07936776922541144,-0.9488641366702972,0.30554477143147696
2,arm_L_wirst_ik_bind,9,-0.5234433590009244,-0.31194332019976956,0.7929050478465712,0.7413744925532492,0.29192220665300095,0.604272527138422,-0.4199653696547392,0.9041420188474746,0.07846208030107106
0,arm_L_elbow_ik_bind,9,0.9600084762927004,0.0,-0.2799709367883884,0.0,1.0,0.0,0.2799709367883884,0.0,0.9600084762927004
1,arm_L_humerus_ik_bind,9,0.8202662868985341,0.25354170753938327,0.5127180717662542,-0.1792182132813852,0.965176662660847,-0.19056453469388673,-0.5431795749159939,0.06442524654887624,0.8371411690994517
2,arm_L_wirst_ik_bind,9,-0.33324804343085557,0.09638702687548747,-0.9378993989760365,0.3640746739440591,0.9307596103461756,-0.03370726243352362,0.8697099363247688,-0.35269829712991163,-0.3452658944344588
0,arm_L_elbow_ik_bind,9,0.9600084762927004,0.0,-0.2799709367883884,0.0,1.0,0.0,0.2799709367883884,0.0,0.9600084762927004
1,arm_L_humerus_ik_bind,9,0.9568488178819575,0.24029429834503846,0.16339825550098802,-0.2029941832772963,0.9550936917517173,-0.21584578182503122,-0.20792715376661114,0.17336288575972997,0.9626586147578875
2,arm_L_wirst_ik_bind,9,-0.7123536853861216,-0.6819573018642713,-0.16579042599261803,-0.11355893502989947,-0.12111515904418257,0.9861214359928383,-0.6925724476122953,0.7212942233816279,0.008834484965679179
0,arm_L_elbow_ik_bind,9,0.30314492087503525,0.0,0.9529444668749949,-0.0,1.0,0.0,-0.9529444668749949,-0.0,0.30314492087503525
1,arm_L_humerus_ik_bind,9,0.8543872684188217,-0.4894257353341791,-0.17459909838376036,0.5001511185899503,0.6833889158006651,0.5318161790825972,-0.14096543596586195,-0.5417029069087497,0.8286656180327292
2,arm_L_wirst_ik_bind,9,0.4540949988180344,-0.3060564023056734,-0.8367360459883134,-0.02542085583103732,-0.9432152988962135,0.33120791055912974,-0.8905905412350096,-0.12912930936017053,-0.4360895657166065
0,arm_L_elbow_ik_bind,9,0.9600084762927004,0.0,-0.2799709367883884,0.0,1.0,0.0,0.2799709367883884,0.0,0.9600084762927004
1,arm_L_humerus_ik_bind,9,0.645783944282504,0.6441013297481929,-0.4099958223244982,-0.668637149858818,0.217824087627545,-0.7109690771601138,-0.368629162079736,0.7332708530044251,0.5713373758109603
2,arm_L_wirst_ik_bind,9,0.4295868781512026,-0.17336997837918802,0.8862268133593699,0.8529306084356653,0.400228557567811,-0.3351514268218997,-0.2965880835668715,0.8998666302869492,0.31980549773595374
0,arm_L_elbow_ik_bind,9,0.9600084762927004,0.0,-0.2799709367883884,0.0,1.0,0.0,0.2799709367883884,0.0,0.9600084762927004
1,arm_L_humerus_ik_bind,9,0.8739808682128388,-0.1682698739595803,-0.45589767658495406,0.3656137773418216,0.8456898376060333,0.3887611919774477,0.32013123530167636,-0.506452315709493,0.8006385227408901
2,arm_L_wirst_ik_bind,9,-0.6687702443886898,-0.4140262846046834,-0.6175180935622325,0.6828926947794053,-0.6704734158714513,-0.29003959389467854,-0.29394545010463147,-0.6156684450790945,0.7311281953916671
0,arm_L_elbow_ik_bind,9,0.9600084762927004,0.0,-0.2799709367883884,0.0,1.0,0.0,0.2799709367883884,0.0,0.9600084762927004
1,arm_L_humerus_ik_bind,9,0.9549413528934336,-0.14768833851346275,0.25743963797595654,0.11839234211257142,0.9849545512469439,0.12588798714345623,-0.27215853075580515,-0.0897367630632173,0.9580590000056246
2,arm_L_wirst_ik_bind,9,0.2620909426417705,-0.3883303365320447,-0.8834635745258865,0.7142319474715136,-0.5375891824404943,0.4481858946174114,-0.6489846400310233,-0.7484633729527915,0.13646067694370279
0,arm_L_elbow_ik_bind,9,0.9600084762927004,0.0,-0.2799709367883884,0.0,1.0,0.0,0.2799709367883884,0.0,0.9600084762927004
1,arm_L_humerus_ik_bind,9,0.6471045527264079,0.11474845235554766,0.7537164523365285,-0.07869240471921082,0.9933811494926115,-0.08367435253556453,-0.7583292182688623,-0.005165705638595607,0.651851296082927
2,arm_L_wirst_ik_bind,9,0.7263641713389757,0.38671205675319714,-0.5681979195287107,-0.4926485237537889,0.8693948314276161,-0.0380796419384368,0.4792624778117474,0.307581553817291,0.8220103801735628
0,arm_L_elbow_ik_bind,9,0.9600084762927004,0.0,-0.2799709367883884,0.0,1.0,0.0,0.2799709367883884,0.0,0.9600084762927004
1,arm_L_humerus_ik_bind,9,0.8798181436213653,0.269278189341434,0.3916749812020842,-0.19879228533802434,0.9569749361383566,-0.2113778580955766,-0.4317425870177041,0.1081121100894206,0.8954943384562927
2,arm_L_wirst_ik_bind,9,-0.4687078644317966,0.8501280963793805,0.23998991138411568,-0.38323792844671956,-0.44047882682300754,0.8118541083966344,0.7958904623248426,0.2885491688898065,0.5322572208184218
0,arm_L_elbow_ik_bind,9,0.5380081427701021,0.0,0.8429396409666978,-0.0,1.0,0.0,-0.8429396409666978,-0.0,0.5380081427701021
1,arm_L_humerus_ik_bind,9,0.9113795345833996,0.4104117883077069,-0.030814087048229306,-0.3859391414477917,0.8262232489792278,-0.410373149639143,-0.1429626631015501,0.38589805242353703,0.9113969333362021
2,arm_L_wirst_ik_bind,9,0.9374502466323787,0.23075589135051516,0.26065063532614213,-0.1698597642370589,0.956763752591241,-0.2361160355013124,-0.303866246204186,0.1770729802498267,0.93611455713669
0,arm_L_elbow_ik_bind,9,0.19643894773875947,0.0,0.980516057905881,-0.0,1.0,0.0,-0.980516057905881,-0.0,0.19643894773875947
1,arm_L_humerus_ik_bind,9,0.8053456949660902,0.5582053372357484,-0.19956230375777273,-0.5538701625434562,0.5885424127718227,-0.5889360503592956,-0.21129636684919736,0.5848287183870553,0.7831533792981317
2,arm_L_wirst_ik_bind,9,0.8668913344494686,-0.22733022544823367,0.4436444329122983,0.12447382260682693,0.9604861120836854,0.24894315813054665,-0.4827066207771173,-0.16058454811102293,0.8609337495800213
0,arm_L_elbow_ik_bind,9,0.9600084762927004,0.0,-0.2799709367883884,0.0,1.0,0.0,0.2799709367883884,0.0,0.9600084762927004
1,arm_L_humerus_ik_bind,9,0.7392538652530085,-0.5691139217315544,0.36001814787565484,0.407642781255554,0.8037086062710896,0.4334510803954919,-0.5360327281040993,-0.1736715874779547,0.8261398756289179
2,arm_L_wirst_ik_bind,9,0.753810284632859,0.569133291582744,-0.328416429543224,-0.25796351660663247,0.7159963463029784,0.6486941160367691,0.6043383811091827,-0.40427283917297346,0.6865410349173278
0,arm_L_elbow_ik_bind,9,0.49790505967960896,0.0,0.8672315443671575,-0.0,1.0,0.0,-0.8672315443671575,-0.0,0.49790505967960896
1,arm_L_humerus_ik_bind,9,0.7892587414224439,0.007135041057224503,-0.6140193240260208,-0.05217044600470456,0.9970962647794455,-0.055473266773719145,0.6118405704527365,0.07581642270636176,0.7873391812910623
2,arm_L_wirst_ik_bind,9,0.6672369446492081,0.69748246491629,0.26136769278066097,-0.7088866061301177,0.7023571559193345,-0.06460808910830866,-0.22863647859541777,-0.14217115271109035,0.9630746201579017
0,arm_L_elbow_ik_bind,9,0.9600084762927004,0.0,-0.2799709367883884,0.0,1.0,0.0,0.2799709367883884,0.0,0.9600084762927004
1,arm_L_humerus_ik_bind,9,0.6479730738119355,0.36040867406573324,0.6709966343230729,-0.24693028676458795,0.9327839151225983,-0.26256351834730546,-0.7205250371035486,0.0044446987229102295,0.6934146779238182
2,arm_L_wirst_ik_bind,9,-0.5473159544018175,-0.03421675422041302,-0.8362263209130928,-0.6391150096329126,-0.6280080755625068,0.4440020962677975,-0.5403491931326903,0.7774542242208837,0.32185039804535603
0,arm_L_elbow_ik_bind,9,0.5595640648483046,0.0,0.828787100123091,-0.0,1.0,0.0,-0.828787100123091,-0.0,0.5595640648483046
1,arm_L_humerus_ik_bind,9,0.7582150757534375,0.1123483188415211,-0.6422520954840808,-0.6225890120098575,0.4172907257512054,-0.6620055681991064,0.19363063038888895,0.9018016996299775,0.3863429480651682
2,arm_L_wirst_ik_bind,9,0.3924754290923643,-0.8263663579113827,-0.4038337282484479,-0.4333235371217262,0.2211534748816869,-0.8736829245922524,0.8112914086412358,0.5178897402536874,-0.27128668821910096
0,arm_L_elbow_ik_bind,9,0.9600084762927004,0.0,-0.2799709367883884,0.0,1.0,0.0,0.2799709367883884,0.0,0.9600084762927004
1,arm_L_humerus_ik_bind,9,0.9439458863100704,0.2718043574049563,0.18731939305361406,-0.22462867694953584,0.9447182899537794,-0.23884997408144704,-0.24188452040218836,0.18338414305082545,0.9528179967167485
2,arm_L_wirst_ik_bind,9,-0.7705043373212672,0.11910717773299459,0.6262080695596278,-0.2539981100459498,-0.9583963559461259,-0.1302358821610707,0.5846435035662334,-0.2594029782436345,0.7687015471664745
0,arm_L_elbow_ik_bind,9,0.9600084762927004,0.0,-0.2799709367883884,0.0,1.0,0.0,0.2799709367883884,0.0,0.9600084762927004
1,arm_L_humerus_ik_bind,9,0.8935492902784952,0.06584566979775475,0.4441103619728801,-0.04809226317010949,0.9975330333467967,-0.05113689084326012,-0.44638189934850014,0.024335060115471627,0.8945116012569104
2,arm_L_wirst_ik_bind,9,0.22150418407201383,0.058554179800759776,0.9733998687417473,0.19385784458875363,-0.9809165851073208,0.01489258717598643,0.9556960984172708,0.18540243010611268,-0.22862831491474075
0,arm_L_elbow_ik_bind,9,0.24492708533167407,0.0,0.9695415013659451,-0.0,1.0,0.0,-0.9695415013659451,-0.0,0.24492708533167407
1,arm_L_humerus_ik_bind,9,0.8611737770294003,0.45619032754605854,-0.22420997036335424,-0.5003586203125687,0.6830653469434722,-0.532036636787258,-0.08955990640805243,0.570361391451432,0.8164967276760925
2,arm_L_wirst_ik_bind,9,0.8020275015227197,-0.2933007132360155,0.5203139229508168,-0.20912019589582145,0.6781017477006883,0.7045897837988891,-0.5594824666329743,-0.6739085333934545,0.48252114787827316
0,arm_L_elbow_ik_bind,9,0.9600084762927004,0.0,-0.2799709367883884,0.0,1.0,0.0,0.2799709367883884,0.0,0.9600084762927004
1,arm_L_humerus_ik_bind,9,0.8740586745975143,-0.41141260179791334,-0.25838170299521657,0.48491706446689625,0.7063949899927136,0.5156176477798273,-0.029612057504412558,-0.5759737747459217,0.8169316598438878
2,arm_L_wirst_ik_bind,9,-0.4316324540432308,0.5792001944334716,0.6915349299817377,-0.781729418290881,0.1423487109295879,-0.6071539846491046,-0.4501028118055017,-0.8026605629186682,0.39133550764001457
0,arm_L_elbow_ik_bind,9,0.9600084762927004,0.0,-0.2799709367883884,0.0,1.0,0.0,0.2799709367883884,0.0,0.9600084762927004
1,arm_L_humerus_ik_bind,9,0.8169266188245865,0.269589727390766,0.5098551542754088,-0.19053836767221494,0.9605455804720445,-0.2026013777851246,-0.544358365326222,0.0683634896783028,0.8360624398801613
2,arm_L_wirst_ik_bind,9,0.42680536224885146,-0.5249874703641397,-0.7363595172986415,-0.8789893679542484,-0.43227535470875555,-0.20128514285662358,-0.2126378935632548,0.7331617650096612,-0.6459558441169962
0,arm_L_elbow_ik_bind,9,0.9600084762927004,0.0,-0.2799709367883884,0.0,1.0,0.0,0.2799709367883884,0.0,0.9600084762927004
1,arm_L_humerus_ik_bind,9,0.9479025846289684,0.2750975779104927,-0.1606300491237611,-0.3144984569363509,0.8884036322645732,-0.3344094896437109,0.05070907846111734,0.3675055221447609,0.92863786297713
2,arm_L_wirst_ik_bind,9,-0.5491094380990926,-0.5138233047720525,0.6591391631997184,0.6519836804156883,-0.756787596779303,-0.04679544670820607,0.5228729343369306,0.4040521560815304,0.7505636213564806
0,arm_L_elbow_ik_bind,9,0.9600084762927004,0.0,-0.2799709367883884,0.0,1.0,0.0,0.2799709367883884,0.0,0.9600084762927004
1,arm_L_humerus_ik_bind,9,0.6033783955404954,0.5959056677245004,0.5299348516268718,-0.40944693419333206,0.8017523497989737,-0.4353692429094013,-0.6843155119348521,0.04571219493353379,0.727751795160754
2,arm_L_wirst_ik_bind,9,-0.9171999721254627,-0.04099235750726021,-0.3963128029209341,-0.3162873457090771,-0.5299878319428141,0.786813327884615,-0.24229429641936887,0.8470138869100979,0.4731394607344545
0,arm_L_elbow_ik_bind,9,0.9600084762927004,0.0,-0.2799709367883884,0.0,1.0,0.0,0.2799709367883884,0.0,0.9600084762927004
1,arm_L_humerus_ik_bind,9,0.8912371620210614,-0.40681556122336776,-0.20049294296598144,0.4513574884886821,0.7522900735736178,0.47993339411608943,-0.04441552226230338,-0.5182284673279892,0.8540881201802599
2,arm_L_wirst_ik_bind,9,0.31134877288623375,-0.5817290218596721,0.7514341533018216,-0.14918732498252701,-0.8108535645449529,-0.5659148689770414,0.9385121649114594,0.06409244878246673,-0.3392448589474464
0,arm_L_elbow_ik_bind,9,0.9600084762927004,0.0,-0.2799709367883884,0.0,1.0,0.0,0.2799709367883884,0.0,0.9600084762927004
1,arm_L_humerus_ik_bind,9,0.7237131386055558,0.18097373816502665,0.6659487961579866,-0.12429625462184714,0.9834036520110151,-0.13216542020657057,-0.6788149483450376,0.012874909940453623,0.7341965013518851
2,arm_L_wirst_ik_bind,9,0.4174414588875788,-0.8674354389228245,0.270736749819039,0.5695918944279684,0.48191916941351276,0.6658220392520422,-0.7080308624655904,-0.12373226520417793,0.6952572360958749
0,arm_L_elbow_ik_bind,9,-0.37143663999179455,0.0,0.9284583041104248,0.0,1.0,0.0,-0.9284583041104248,0.0,-0.37143663999179455
1,arm_L_humerus_ik_bind,9,0.6757050853500773,-0.5979484000051684,-0.43113843317814227,0.6647988536947049,0.24156173344491372,0.7068878362663308,-0.31853590340533183,-0.7642680418978328,0.560739902606727
2,arm_L_wirst_ik_bind,9,0.805324734942038,0.18311679948181608,0.5638442240885975,0.3829875440865425,0.5652865003672272,-0.7305968201252533,-0.45251807960024626,0.8043130051479394,0.3851077477600208
0,arm_L_elbow_ik_bind,9,0.9600084762927004,0.0,-0.2799709367883884,0.0,1.0,0.0,0.2799709367883884,0.0,0.9600084762927004
1,arm_L_humerus_ik_bind,9,0.7254714385676015,-0.25926410828375507,0.6375525970290483,0.1783700234396852,0.9655113249751507,0.18966290117694348,-0.664737035647015,-0.023874746083638543,0.7466958349546762
2,arm_L_wirst_ik_bind,9,0.7042260387976984,-0.6904335454391979,-0.16543036484140902,-0.2503345005558143,-0.02342877587618686,-0.9678758857892962,0.6643781484296227,0.7230163288565499,-0.18933849079366777
0,arm_L_elbow_ik_bind,9,0.9600084762927004,0.0,-0.2799709367883884,0.0,1.0,0.0,0.2799709367883884,0.0,0.9600084762927004
1,arm_L_humerus_ik_bind,9,0.826990170710949,-0.26875559644678876,-0.4938194881998949,0.5429217230418772,0.60989091641351,0.5772946151884045,0.14602486157060524,-0.7455222997703153,0.6502870445799036
2,arm_L_wirst_ik_bind,9,-0.8427475360846589,0.35614495491522474,0.40365500308019076,0.21237707588305688,0.909005079558323,-0.3586164287599345,-0.49464388004158966,-0.2164960425171772,-0.8416988152016146
0,arm_L_elbow_ik_bind,9,-0.14056470602545224,0.0,0.9900714940952388,0.0,1.0,0.0,-0.9900714940952388,0.0,-0.14056470602545224
1,arm_L_humerus_ik_bind,9,0.5961533603787783,-0.262359960136065,-0.7587940578486977,0.6002491911460359,-0.48201252668822026,0.6382513867154285,-0.5331998494351062,-0.8359612284269168,-0.12987203366906883
2,arm_L_wirst_ik_bind,9,-0.4261975693326197,0.5588579999181995,0.7113602236718015,-0.7786379800771784,0.1736854337206379,-0.6029562721247743,-0.460519845257832,-0.8108705852604983,0.3611237545260613
0,arm_L_elbow_ik_bind,9,-0.03877300984857034,0.0,0.9992480441348297,0.0,1.0,0.0,-0.9992480441348297,0.0,-0.03877300984857034
1,arm_L_humerus_ik_bind,9,0.7703701999661418,0.11447429194502748,-0.6272363123160293,0.5825313850371495,-0.5262947370726592,0.61941184617048,-0.25920443756006073,-0.8425612655548003,-0.47212664967767604
2,arm_L_wirst_ik_bind,9,-0.9166243664839846,-0.3989833379033609,-0.024739984707499933,-0.3971850136232334,0.9019986901524792,0.16924073952900234,-0.045208801365957306,0.16495653681713973,-0.9852641804309898
0,arm_L_elbow_ik_bind,9,0.9600084762927004,0.0,-0.2799709367883884,0.0,1.0,0.0,0.2799709367883884,0.0,0.9600084762927004
1,arm_L_humerus_ik_bind,9,0.8032074711557509,0.15498391654062318,0.5751849649402466,-0.10817011261561195,0.9874563347894266,-0.11501831863210894,-0.5857960268014025,0.03016575041268932,0.8098969332487498
2,arm_L_wirst_ik_bind,9,-0.6405875656272596,0.4186018477306083,-0.6437546612182802,0.19782333751272457,-0.7200869100809263,-0.6650870387140554,-0.7419659681542465,-0.5533961826816529,0.37846950616173325
0,arm_L_elbow_ik_bind,9,0.9600084762927004,0.0,-0.2799709367883884,0.0,1.0,0.0,0.2799709367883884,0.0,0.9600084762927004
1,arm_L_humerus_ik_bind,9,0.7680296056775396,0.11441729132346687,0.6301104730513561,-0.07903397356384083,0.993323372230852,-0.08403754638635294,-0.6355188083963471,0.014743189143778482,0.7719446110624504
2,arm_L_wirst_ik_bind,9,-0.6587535691488454,0.5738973343495345,-0.4865034272851084,-0.5589411532724606,-0.8061606973308144,-0.19413839717466252,-0.503615450827424,0.14403742467009806,0.8518360745955154
0,arm_L_elbow_ik_bind,9,0.9600084762927004,0.0,-0.2799709367883884,0.0,1.0,0.0,0.2799709367883884,0.0,0.9600084762927004
1,arm_L_humerus_ik_bind,9,0.8236143102827804,0.31812051204186614,0.46953041191773776,-0.22690454418400996,0.9435587684142418,-0.24126992845617118,-0.5197824503829138,0.09217478162068052,0.8493114940392089
2,arm_L_wirst_ik_bind,9,0.06667800307401461,0.012219417643982933,0.9976997192234263,0.978065142991095,0.19696370823496043,-0.06777812113168878,-0.1973388455724574,0.9803346283136056,0.001181760277930044
0,arm_L_elbow_ik_bind,9,0.9600084762927004,0.0,-0.2799709367883884,0.0,1.0,0.0,0.2799709367883884,0.0,0.9600084762927004
1,arm_L_humerus_ik_bind,9,0.4774757355398452,0.6299833621155064,0.61248500832945,-0.43271001772400897,0.775284016200012,-0.46010513449218016,-0.764708416673945,-0.0453393612926129,0.6427794176742176
2,arm_L_wirst_ik_bind,9,-0.5031668307665462,-0.0658576611255729,-0.8616762204490844,0.6652846847541194,0.6068653880714836,-0.4348685881878106,0.551560902029832,-0.7920714419999731,-0.2615404406972681
0,arm_L_elbow_ik_bind,9,0.9600084762927004,0.0,-0.2799709367883884,0.0,1.0,0.0,0.2799709367883884,0.0,0.9600084762927004
1,arm_L_humerus_ik_bind,9,0.7627055292512532,-0.5917776387142508,0.26092048974227944,0.43768783066509603,0.7693073403011207,0.46539830150796385,-0.4761403559217048,-0.2407601347328932,0.8457688330661939
2,arm_L_wirst_ik_bind,9,-0.33540237480832197,-0.5977941420975774,-0.7281122239371896,0.9254131020390302,-0.06434903324759,-0.3734565469965687,0.17639681841642643,-0.7990628045366162,0.574789349987141
0,arm_L_elbow_ik_bind,9,0.9600084762927004,0.0,-0.2799709367883884,0.0,1.0,0.0,0.2799709367883884,0.0,0.9600084762927004
1,arm_L_humerus_ik_bind,9,0.8733451801822916,-0.1578604898801487,0.4608126104905987,0.11417091196129671,0.9860158284923126,0.12139929499195698,-0.473532680091128,-0.05341209317577637,0.8791552474894838
2,arm_L_wirst_ik_bind,9,0.10038665925718515,-0.32054875364166513,-0.9418975608748315,-0.8533896819920015,-0.5144409686502459,0.08412217569575794,-0.5115159521586524,0.7953609157564709,-0.32519600916102154
0,arm_L_elbow_ik_bind,9,0.5993304526527123,0.0,0.800501722998205,-0.0,1.0,0.0,-0.800501722998205,-0.0,0.5993304526527123
1,arm_L_humerus_ik_bind,9,0.6758944158519944,0.4169392177578656,-0.6077239729643306,0.6842733720241,-0.048734841741269186,0.727595263549194,0.27374566838373704,-0.9076269078734458,-0.3182400118546198
2,arm_L_wirst_ik_bind,9,-0.017975768238404518,0.4312136110289882,-0.9020707807148944,0.037666604668179636,-0.9012840406885516,-0.4315881194992378,-0.9991286697162735,-0.04173607149047128,-4.107958177690385e-05
0,arm_L_elbow_ik_bind,9,0.9600084762927004,0.0,-0.2799709367883884,0.0,1.0,0.0,0.2799709367883884,0.0,0.9600084762927004
1,arm_L_humerus_ik_bind,9,0.8160095160023602,0.41336565853006435,-0.4040511132785062,-0.5769354796860536,0.5392682511096132,-0.6134616578276124,-0.03569204495426365,0.7337019733469343,0.6785333390731787
2,arm_L_wirst_ik_bind,9,-0.6520224853342291,0.08174533679675462,-0.753780059785718,-0.7132790709407144,-0.403247172880688,0.5732579563527089,-0.2570985133689553,0.9114326181763073,0.32123346174979245
0,arm_L_elbow_ik_bind,9,0.9600084762927004,0.0,-0.2799709367883884,0.0,1.0,0.0,0.2799709367883884,0.0,0.9600084762927004
1,arm_L_humerus_ik_bind,9,0.7671770167959805,-0.3785006535748921,-0.5178577798424963,0.6378480868817524,0.36490106191827887,0.6782308110608076,-0.06774395147397569,-0.8506376844781166,0.5213696258743883
2,arm_L_wirst_ik_bind,9,0.24493149764838495,0.5558157083504721,-0.7944038392471315,0.06867162836838124,0.8073580440163662,0.5860522128780867,0.9671053556448512,-0.19809565142357427,0.15957864509424713
0,arm_L_elbow_ik_bind,9,0.9600084762927004,0.0,-0.2799709367883884,0.0,1.0,0.0,0.2799709367883884,0.0,0.9600084762927004
1,arm_L_humerus_ik_bind,9,0.7625142855855186,-0.6190211946600697,-0.18810827956160373,0.5815976054015766,0.5284903565675316,0.6184190880028491,-0.2834011109172974,-0.5809567140301795,0.763002691184047
2,arm_L_wirst_ik_bind,9,0.476052195621407,-0.23078185231735288,-0.848595335648865,0.41967232145082395,-0.788368270697573,0.44983398311532125,-0.7728191571461686,-0.5702764298112718,-0.2784516905130867
0,arm_L_elbow_ik_bind,9,0.9600084762927004,0.0,-0.2799709367883884,0.0,1.0,0.0,0.2799709367883884,0.0,0.9600084762927004
1,arm_L_humerus_ik_bind,9,0.478431398177786,0.5576964341097691,-0.6782905606146209,-0.6565075533399137,-0.28582137026618937,-0.6980716128785057,-0.5831819867290905,0.779282254180349,0.229386003658255
2,arm_L_wirst_ik_bind,9,0.8387715381858817,0.5437914860827628,0.02744314838334634,-0.5272648400368484,0.7986388811324795,0.290116745473917,0.13584585083912773,-0.257811476097092,0.9565976937053695
0,arm_L_elbow_ik_bind,9,0.9916884439502959,0.0,0.12866246591543695,-0.0,1.0,0.0,-0.12866246591543695,-0.0,0.9916884439502959
1,arm_L_humerus_ik_bind,9,0.7972396933150491,0.11925957979942625,0.5917651764247291,-0.08298906760089983,0.9926358750450542,-0.0882430407016487,-0.5979311716758542,0.021240814475999535,0.8012659619244639
2,arm_L_wirst_ik_bind,9,0.786008505700464,0.1319415241673634,0.6039719059417554,-0.588400819672358,0.45939734219162365,0.665386021341123,-0.18967104253264624,-0.8783766368635185,0.43872471942769986
0,arm_L_elbow_ik_bind,9,0.9600084762927004,0.0,-0.2799709367883884,0.0,1.0,0.0,0.2799709367883884,0.0,0.9600084762927004
1,arm_L_humerus_ik_bind,9,0.7448760592237003,0.08636782010633082,-0.6615891897888377,-0.6508873963870645,0.31200854638714015,-0.6920955600246632,0.14664669658686066,0.9461454785768754,0.28862342203760416
2,arm_L_wirst_ik_bind,9,0.3511128291150672,-0.9287924993819564,0.11859289322144019,-0.8643660375779157,-0.3702109024257076,-0.3403163833949171,0.35998768633477823,0.016981778969280107,-0.9328024897428029
0,arm_L_elbow_ik_bind,9,0.9600084762927004,0.0,-0.2799709367883884,0.0,1.0,0.0,0.2799709367883884,0.0,0.9600084762927004
1,arm_L_humerus_ik_bind,9,0.9359965578969063,-0.2244016214439908,0.2712090630831702,0.1770519960314003,0.9660280664945116,0.18826142846099006,-0.3042417366280311,-0.12819394306356013,0.9439297000600079
2,arm_L_wirst_ik_bind,9,-0.1652029225445466,0.08144304716618202,0.9828911559532053,-0.5186790043324024,-0.8548127392041323,-0.01634843598258804,0.8388564149170518,-0.5125058155402883,0.18346036135878374
0,arm_L_elbow_ik_bind,9,0.3174004507707795,0.0,0.9482915974796499,-0.0,1.0,0.0,-0.9482915974796499,-0.0,0.3174004507707795
1,arm_L_humerus_ik_bind,9,0.7832516648679805,-0.008368846034589981,-0.621648447193095,0.06812037630754766,0.9950442385090842,0.07243326405453918,0.6179615229229527,-0.09908040081633618,0.7799401453706684
2,arm_L_wirst_ik_bind,9,0.7094814328314741,-0.5922929416940746,-0.38187061642234005,-0.23676446758576364,0.31004082053191817,-0.92076993678808,0.6637610137362908,0.7436825672444356,0.07973428259222781
0,arm_L_elbow_ik_bind,9,0.9600084762927004,0.0,-0.2799709367883884,0.0,1.0,0.0,0.2799709367883884,0.0,0.9600084762927004
1,arm_L_humerus_ik_bind,9,0.6962175887754569,-0.5914166548231102,0.40682601868308643,0.4161782068141981,0.7943334642036415,0.4425268893741496,-0.5848732933316475,-0.1387828809474874,0.7991636520158485
